Ethnicity,Boy,Girl,FamilyName,SkinColor,HairColor,EyeColor,BloodType,MotherTongue,CountryofOrigin,Religion,Age_group_years,PlaceOfBirth,Motherethnicity
Australian,BRUCE,ASPEN, FOX ,,,,,,,,,,
Australian,BRUNO,ASRA, Francis ,,,,,,,,,,
Australian,BRYCE,ASTA, Frank ,,,,,,,,,,
Australian,BUDDY,ASTER, Frankel ,,,,,,,,,,
Australian,BYRON,ASTRID, Fraser ,,,,,,,,,,
Australian,CADE,ATENA, FRASER-EASTON ,,,,,,,,,,
Australian,CADEN,ATHENA, Frazier ,,,,,,,,,,
Australian,CAELAN,ATTIA, Freebairn ,,,,,,,,,,
Australian,CAESAR,AUBREE, Freegard ,,,,,,,,,,
Australian,CAIDEN,AUBREE-KATE, FREEMAN ,,,,,,,,,,
Australian,CAILEB,AUBREY, Freethey ,,,,,,,,,,
Australian,CAIRO,AUBREY-ROSE, Frendon ,,,,,,,,,,
Australian,CALDER,AUDREY, Friar ,,,,,,,,,,
Australian,CALEB,AUGUST, Frost ,,,,,,,,,,
Australian,CALLAN,AURA, FRY ,,,,,,,,,,
Australian,CALLOWAY,AURELIA, Fryer ,,,,,,,,,,
Australian,CALLUM,AURELIE, Fuge ,,,,,,,,,,
Australian,CALUM,AURORA, Fullarton ,,,,,,,,,,
Australian,CALVIN,AURORA-LEIGH, Fuller ,,,,,,,,,,
Australian,CAMDEN,AUTUMN, FULTON ,,,,,,,,,,
Australian,CAMERON,AVA, G ,,,,,,,,,,
Australian,CAMPBELL,AVAH, GABELL ,,,,,,,,,,
Australian,CARL,AVAH-MARIE, Gainey ,,,,,,,,,,
Australian,CARLIN,AVALEIGH, Galbraite ,,,,,,,,,,
Australian,CARLO,AVALEY, Gallagher ,,,,,,,,,,
Australian,CARLTON,AVALKA, GAMLEN ,,,,,,,,,,
Australian,CARSON,AVALON, Garbutt ,,,,,,,,,,
Australian,CARTER,AVALYN, Gardiner ,,,,,,,,,,
Australian,CASEY,AVA-MAY, Gardner ,,,,,,,,,,
Australian,CASH,AVA-ROSE, Garner ,,,,,,,,,,
Australian,CASPER,AVE, Garrasch ,,,,,,,,,,
Australian,CASPIAN,AVEESHA, Garrison ,,,,,,,,,,
Australian,CASSIDY,AVELEEN, GARTSHORE ,,,,,,,,,,
Australian,CASTIEL,AVERY, Gasch ,,,,,,,,,,
Australian,CAYDE,AVEYA, Gates ,,,,,,,,,,
Australian,CAYDEN,AVIA, GAYNOR ,,,,,,,,,,
Australian,CEASAR,AVIAH, Geale ,,,,,,,,,,
Australian,CECIL,AVIANA, Gentle ,,,,,,,,,,
Australian,CEDAR,AVIANNA, Gerakakis ,,,,,,,,,,
Australian,CEDRIC,AVIGHNA, Getting ,,,,,,,,,,
Australian,CEEJAY,AVIRA, Gibbins ,,,,,,,,,,
Australian,CHACE,AVIVA, GIBBONS ,,,,,,,,,,
Australian,CHAD,AVLEEN, GIBSON ,,,,,,,,,,
Australian,CHADSTEN,AWENG, GIDLEY ,,,,,,,,,,
Australian,CHALI,AWHI, Gielis ,,,,,,,,,,
Australian,CHANDHU,AWIEL, Gifford ,,,,,,,,,,
Australian,CHANG,AWUT, Gilchrist ,,,,,,,,,,
Australian,CHARBEL,AYA, Giles ,,,,,,,,,,
Australian,CHARLES,AYANA, Gilkinson ,,,,,,,,,,
Australian,CHARLEY,AYANNAH, GILLAN ,,,,,,,,,,
Australian,CHARLIE,AYAR, Gillard ,,,,,,,,,,
Australian,CHARLO,AYDA, Gillies ,,,,,,,,,,
Australian,CHARLTON,AYLA, Gillon ,,,,,,,,,,
Australian,CHASE,AYLAH, Gills ,,,,,,,,,,
Australian,CHAYCE,AYLA-JANE, GILMORE ,,,,,,,,,,
Australian,CHAYSE,AYLEN, GILMOUR ,,,,,,,,,,
Australian,CHAZ,AYLIN, GIVEN ,,,,,,,,,,
Australian,CHENZE,AYOK, Glasgow,,,,,,,,,,
Australian,CHERISH,AYSELA, Glasgow ,,,,,,,,,,
Australian,CHESLEY,AYSHA, Gleason ,,,,,,,,,,
Australian,CHESTER,AYUDIA, Glew ,,,,,,,,,,
Australian,CHHANDRA,AYUMU, GODBOLD ,,,,,,,,,,
Australian,CHIBUEZE,AYUSHI, GODSON ,,,,,,,,,,
Australian,CHIENGKOU,AYVA, Golby ,,,,,,,,,,
Australian,CHIKELUBA,AYVAH, Goldsmith ,,,,,,,,,,
Australian,CHRIS,AZALEA, Gollan ,,,,,,,,,,
Australian,CHRISTIAN,AZALEAH, Golledge ,,,,,,,,,,
Australian,CHRISTO,AZALEAROSE, Goodsell ,,,,,,,,,,
Australian,CHRISTOPHER,AZALIA, GOODWIN ,,,,,,,,,,
Australian,CHRISTOS,AZALIAH, Gordon ,,,,,,,,,,
Australian,CHULAINN,AZALIYAH, Gore ,,,,,,,,,,
Australian,CIAN,AZARIA, Gorton ,,,,,,,,,,
Australian,CILLIAN,AZARIAH, Goss ,,,,,,,,,,
Australian,CKOBE,AZARLIJIAH, GOSTELOW ,,,,,,,,,,
Australian,CLANCY,AZAYLIA, GOULD ,,,,,,,,,,
Australian,CLARENCE,AZEEN, Gourlie ,,,,,,,,,,
Australian,CLARK,AZIZA, GOVAN ,,,,,,,,,,
Australian,CLARRY,AZRA, Grady ,,,,,,,,,,
Australian,CLAY,BAANI, GRAHAM ,,,,,,,,,,
Australian,CLAYTON,BAHAR, GRAINGER ,,,,,,,,,,
Australian,CLEMENT,BAILEE, GRANGE ,,,,,,,,,,
Australian,CLYDE,BAILEY, Grant ,,,,,,,,,,
Australian,COBY,BAILIE, Gratehead ,,,,,,,,,,
Australian,CODA,BANI, GRATH ,,,,,,,,,,
Australian,CODY,BANJO, Grave ,,,,,,,,,,
Australian,CODY-JAMES,BATUL, GRAY ,,,,,,,,,,
Australian,COEN,BAYLEE, Gray-Wilson ,,,,,,,,,,
Australian,COHEN,BAYLEIGH, Grear ,,,,,,,,,,
Australian,COL,BEANCA, GREARSON ,,,,,,,,,,
Australian,COLBY,BEATRICE, Green ,,,,,,,,,,
Australian,COLE,BEATRIX, Greene ,,,,,,,,,,
Australian,COLT,BEAU, GREENHAM ,,,,,,,,,,
Australian,COLTON,BEENA, Greenhill ,,,,,,,,,,
Australian,COMET,BELIN, Greenwood ,,,,,,,,,,
Australian,CONAN,BELINDA, GREHAN ,,,,,,,,,,
Australian,CONNAH,BELLA, GREINER ,,,,,,,,,,
Australian,CONNER,BELLAMY, Grey ,,,,,,,,,,
Australian,CONNOR,BELLA-ROSE, Griender ,,,,,,,,,,
Australian,CONOR,BELLE, GRIEVE ,,,,,,,,,,
Australian,CONRAD,BENITA, Griffey ,,,,,,,,,,
Australian,CONSTANTINE,BERNICE, Griffith-Jones ,,,,,,,,,,
Australian,COOPER,BESS, Griffiths ,,,,,,,,,,
Australian,CORBEN,BETH, Grigg ,,,,,,,,,,
Australian,CORBIN,BETHAN, Grill ,,,,,,,,,,
Australian,COREY,BETHANY, Grills ,,,,,,,,,,
Australian,CORITHIAN,BETHLEHEM, GRIMMER ,,,,,,,,,,
Australian,CORMAC,BETTY, Grimsey ,,,,,,,,,,
Australian,CORNELIUS,BHAVIKA, Guthridge ,,,,,,,,,,
Australian,CORY,BIAK, Guthrie ,,,,,,,,,,
Australian,COSMO,BIANCA, Hackett ,,,,,,,,,,
Australian,COVE,BIBI, Hackman ,,,,,,,,,,
Australian,CRISH,BILLIE, HAFNER ,,,,,,,,,,
Australian,CRISTIAN,BILUNSA, Hagon ,,,,,,,,,,
Australian,CRISTIANO,BINDI, Halcrow ,,,,,,,,,,
Australian,CRUIZ,BIRGIT, Hall ,,,,,,,,,,
Australian,CRUZ,BISHARA, Hallam ,,,,,,,,,,
Australian,CULLEN,BLAIR, Hallan ,,,,,,,,,,
Australian,CUNG,BLAKE, Halliday ,,,,,,,,,,
Australian,CURTIS,BLAKEY, Hamel ,,,,,,,,,,
Australian,CY,BLESSING, Hamilton ,,,,,,,,,,
Australian,CYE,BLOSSOM, Hammel ,,,,,,,,,,
Australian,CYPRESS,BLYTHE, HAMPTON ,,,,,,,,,,
Australian,CYRUS,BOBBI, Hanby ,,,,,,,,,,
Australian,DACE,BOE, Handley ,,,,,,,,,,
Australian,DAIVIK,BONNIE, Hanes ,,,,,,,,,,
Australian,DAKSH,BOWIE, Hannigan ,,,,,,,,,,
Australian,DAKSHDEEP,BRANDICE, Hansen ,,,,,,,,,,
Australian,DALE,BREANNA, Happ ,,,,,,,,,,
Australian,DALLAS,BREE, HARDIE ,,,,,,,,,,
Australian,DALTON,BREIA, Harding ,,,,,,,,,,
Australian,DAMIAN,BRENNA, Hardisty ,,,,,,,,,,
Australian,DAMIEN,BRIAH, Hardman ,,,,,,,,,,
Australian,DAMON,BRIANA, Hare ,,,,,,,,,,
Australian,DAN,BRIANNA, Harley ,,,,,,,,,,
Australian,DANE,BRIAR, HARPER ,,,,,,,,,,
Australian,DANEET,BRIDDHIE, HARRIMAN ,,,,,,,,,,
Australian,DANIEL,BRIDGET, Harris ,,,,,,,,,,
Australian,DANILO,BRIDGETTE, HARRISON ,,,,,,,,,,
Australian,DANNIE,BRIDIE, Harrower ,,,,,,,,,,
Australian,DANNY,BRIELLA, HARRY ,,,,,,,,,,
Australian,DANTE,BRIELLE, Hart ,,,,,,,,,,
Australian,DARA,BRIJULEEN, Hartley ,,,,,,,,,,
Australian,DARBY,BRITNEY, Harvey ,,,,,,,,,,
Australian,DARCY,BRONTE, Harvie ,,,,,,,,,,
Australian,DARIUSZ,BROOKE, Harwood ,,,,,,,,,,
Australian,DARNELL,BROOKLYN, Hatcher ,,,,,,,,,,
Australian,DARRYL,BROOKLYN-ANNE, Hatherley ,,,,,,,,,,
Australian,DARYL,BROOKLYNE, HAWKER ,,,,,,,,,,
Australian,DASHAMJOT,BRYLEE, Hawkesford ,,,,,,,,,,
Australian,DAVEY,BRYNNLEE, Hawkin ,,,,,,,,,,
Australian,DAVID,CADDIALON, Hawkins ,,,,,,,,,,
Australian,DAVIDE,CADENCE, Hawtin ,,,,,,,,,,
Australian,DAVIS,CADY, Hayes ,,,,,,,,,,
Australian,DAWSON,CAELA, HAYNES ,,,,,,,,,,
Australian,DAXTON,CAILEE, HAYWOOD ,,,,,,,,,,
Australian,DAYA,CAILEIGH, Hazlerigg ,,,,,,,,,,
Australian,DEACON,CAILIN, HEAGNEY ,,,,,,,,,,
Australian,DEAGHLAN,CAITLIN, Healey ,,,,,,,,,,
Australian,DEAKIN,CAITLYN, Healy ,,,,,,,,,,
Australian,DEAKYN,CALAIS, Heaney ,,,,,,,,,,
Australian,DEAN,CALLA, Heasman ,,,,,,,,,,
Australian,DECLAN,CALLI, HEATH ,,,,,,,,,,
Australian,DEEGAN,CALLIE, Heedes ,,,,,,,,,,
Australian,DEJAN,CALLY, HEERES ,,,,,,,,,,
Australian,DEKLAN,CAMERON, Heinrich ,,,,,,,,,,
Australian,DEMETRIUS,CAMILA, Heirdsfield ,,,,,,,,,,
Australian,DENEB,CAMILLA, HEM ,,,,,,,,,,
Australian,DENG,CAMILLE, Hemmings ,,,,,,,,,,
Australian,DENIS,CAMRYN, HEMPHILL ,,,,,,,,,,
Australian,DENITH,CANDACE, Henderson,,,,,,,,,,
Australian,DENNIS,CANDICE, HENDERSON ,,,,,,,,,,
Australian,DENZEL,CAPRI, Hennessy ,,,,,,,,,,
Australian,DEONDRE,CAPRICE, HENRY ,,,,,,,,,,
Australian,DEONE,CARA, Henson ,,,,,,,,,,
Australian,DEPEN,CARLY, Herbert ,,,,,,,,,,
Australian,DEREK,CARMELA, Heriott ,,,,,,,,,,
Australian,DESMOND,CARMEN-LEE, HERITAGE ,,,,,,,,,,
Australian,DESTYN,CAROLINE, Hewitt ,,,,,,,,,,
Australian,DEV,CARRIE, Hickman ,,,,,,,,,,
Australian,DEVAM,CARTER, Hickson ,,,,,,,,,,
Australian,DEVANSH,CASEY, HIGGINSON ,,,,,,,,,,
Australian,DEVIN,CASSANDRA, HIGGS ,,,,,,,,,,
Australian,DEXTER,CASSIDY, Hii ,,,,,,,,,,
Australian,DHAIRYA,CASSIE, HILL ,,,,,,,,,,
Australian,DHAKSH,CASULA, Hillcoat ,,,,,,,,,,
Australian,DHARSHANTH,CAT, Hilton ,,,,,,,,,,
Australian,DHEEPAN,CATALEYA, Hinton ,,,,,,,,,,
Australian,DHVEN,CATALINA, Hipwood ,,,,,,,,,,
Australian,DHYAN,CATEAU, Hirst ,,,,,,,,,,
Australian,DIAKO,CATHERINE, Hislop ,,,,,,,,,,
Australian,DIEGO,CATHY, Hobbes ,,,,,,,,,,
Australian,DIESEL,CATRINA, Hobbs ,,,,,,,,,,
Australian,DILLON,CAYLA, Hobden ,,,,,,,,,,
Australian,DILRAJ,CAZALY, Hocking ,,,,,,,,,,
Australian,DIMITRI,CEARA, Hodge ,,,,,,,,,,
Australian,DIMITRIOS,CECELIA, Hodges ,,,,,,,,,,
Australian,DIMITRIS,CECILIA, HODGKIN ,,,,,,,,,,
Australian,DION,CEDAR, Hodgkinson ,,,,,,,,,,
Australian,DIONYSIOS,CELAH, HODGSEN ,,,,,,,,,,
Australian,DIONYSUS,CELESTE, Hodgson ,,,,,,,,,,
Australian,DISHANT,CELIA, HOEY ,,,,,,,,,,
Australian,DIVIT,CELINE, Hogg ,,,,,,,,,,
Australian,DIYON,CHANEL, Holder ,,,,,,,,,,
Australian,DOLTEN,CHANELLE, HOLLAND ,,,,,,,,,,
Australian,DOMENICO,CHANNAI, Hollands ,,,,,,,,,,
Australian,DOMINIC,CHANTAL, Holliday ,,,,,,,,,,
Australian,DOMINIK,CHANTELLE, HOLLINGSWORTH ,,,,,,,,,,
Australian,DOMINIX,CHARDONNAY, Hollonds ,,,,,,,,,,
Australian,DOMONIC,CHARIS, HOLLY ,,,,,,,,,,
Australian,DONALD,CHARISSA, Holmes ,,,,,,,,,,
Australian,DONNIE,CHARLEE, HOLTON ,,,,,,,,,,
Australian,DONOVAN,CHARLE-GRACE, Homewood ,,,,,,,,,,
Australian,DONTE,CHARLEIGH-KI, Honeychurch ,,,,,,,,,,
Australian,DORIAN,CHARLI, Honeysett ,,,,,,,,,,
Australian,DOUGLAS,CHARLIE, Honnery ,,,,,,,,,,
Australian,DRAE,CHARLIE-LANE, Hooper ,,,,,,,,,,
Australian,DRE,CHARLIE-MAY, Hope-Johnstone ,,,,,,,,,,
Australian,DRESDEN,CHARLISE, Hopkins ,,,,,,,,,,
Australian,DREW,CHARLIZE, Horinek ,,,,,,,,,,
Australian,DRUTHIJA,CHARLOTTE, HORN ,,,,,,,,,,
Australian,DUNCAN,CHARLOTTE-MAE, HORNE ,,,,,,,,,,
Australian,DUSHIME,CHARLOTTE-SOPHINA, Horsley ,,,,,,,,,,
Australian,DUSTIN,CHELSEA, Hoskins ,,,,,,,,,,
Australian,DUSTY,CHENXI, Houguet ,,,,,,,,,,
Australian,DUSTYN,CHEULEE, Houston ,,,,,,,,,,
Australian,DWAYNE,CHIA, Howard ,,,,,,,,,,
Australian,DYLAN,CHIARA, Howe ,,,,,,,,,,
Australian,DYLAN,CHIARINA, Howell ,,,,,,,,,,
Australian,EAMON,CHINAZOM, Huddlestone ,,,,,,,,,,
Australian,EASTON,CHINEMERM, Hudson ,,,,,,,,,,
Australian,EAVAN,CHITRANSHI, Hugall ,,,,,,,,,,
Australian,ECCHO,CHIZARAM, Hughes ,,,,,,,,,,
Australian,EDAN,CHLOE, Hulbert ,,,,,,,,,,
Australian,EDDEE,CHRISTINE, Hulme ,,,,,,,,,,
Australian,EDDIE,CHRISTY, Humphreys ,,,,,,,,,,
Australian,EDDISON,CHURU, Humphries ,,,,,,,,,,
Australian,EDDY,CIENNA, Hunt ,,,,,,,,,,
Australian,EDEN,CINDY, Hunter ,,,,,,,,,,
Australian,EDIN,CLAIRE, Huntley ,,,,,,,,,,
Australian,EDISON,CLAIRETTE, HUTCHINSON ,,,,,,,,,,
Australian,EDMUND,CLANCY, Hutton ,,,,,,,,,,
Australian,EDONIS,CLARA, Hyde ,,,,,,,,,,
Australian,EDREES,CLARE, Hynch ,,,,,,,,,,
Australian,EDRIC,CLARICE, Ibbotson ,,,,,,,,,,
Australian,EDRIS,CLARISE, Ingold ,,,,,,,,,,
Australian,EDWARD,CLARKE, Ingram ,,,,,,,,,,
Australian,EDWARD-YONG,CLATIA, INNES ,,,,,,,,,,
Australian,EDWIN,CLAUDIA, INTYRE ,,,,,,,,,,
Australian,EDWYN,CLEMENTINE, INVERARITY ,,,,,,,,,,
Australian,EEMAN,CLEO, Irish ,,,,,,,,,,
Australian,EESA,CLODAGH, Irvine ,,,,,,,,,,
Australian,EGIDIO,COBIE, Irwin ,,,,,,,,,,
Australian,EHORE,COCO, Iversson ,,,,,,,,,,
Australian,EHREN,COLLINS, Ivey ,,,,,,,,,,
Australian,EHSAN,CONNIE, IVOR ,,,,,,,,,,
Australian,EKAM,CONSTANCE, IZOD ,,,,,,,,,,
Australian,EKAMJOT,CORA, JACKSON ,,,,,,,,,,
Australian,EKANSH,CORAL, Jacobs ,,,,,,,,,,
Australian,ELDON,CORRA, James ,,,,,,,,,,
Australian,ELI,COURTNEY, Jane ,,,,,,,,,,
Australian,ELIAN,CRESSIDA, JEFFERY ,,,,,,,,,,
Australian,ELIAS,CRISTIANA, Jenkins ,,,,,,,,,,
Australian,ELIH,CRYSTAL, Jephcott ,,,,,,,,,,
Australian,ELIJAH,CYNTHIA, Jessep ,,,,,,,,,,
Australian,ELIM,DAENERYS, John ,,,,,,,,,,
Australian,ELIOTT,DAHLIA, JOHNS ,,,,,,,,,,
Australian,ELISHA,DAISY, Johnson ,,,,,,,,,,
Australian,ELISHAH,DAISY-SNOW, Johnston ,,,,,,,,,,
Australian,ELIY,DAIYANA, Johnstone ,,,,,,,,,,
Australian,ELIYAH,DAKODA, Jolley ,,,,,,,,,,
Australian,ELLIOT,DAKOTA, Jones ,,,,,,,,,,
Australian,ELLIOTT,DALEY, JOSEY ,,,,,,,,,,
Australian,ELLIS,DALI, Jost ,,,,,,,,,,
Australian,ELRAD,DALIA, Joyce ,,,,,,,,,,
Australian,ELRIC,DAN, Judd ,,,,,,,,,,
Australian,ELROND,DANA, KANTOR ,,,,,,,,,,
Australian,ELWOOD,DANARIEL, KEAG ,,,,,,,,,,
Australian,ELYE,DANI, Kearsey ,,,,,,,,,,
Australian,EMAAN,DANIA, KEATON ,,,,,,,,,,
Australian,EMBREY,DANIELA, KEE ,,,,,,,,,,
Australian,EMERIC,DANIELLA, KEEFER ,,,,,,,,,,
Australian,EMERSON,DANIELLE, Kehl ,,,,,,,,,,
Australian,EMERY,DANIJELA, Keith ,,,,,,,,,,
Australian,EMILIANO,DANIKA, Kells ,,,,,,,,,,
Australian,EMILIO,DAPHNE, Kelly ,,,,,,,,,,
Australian,EMILJANO,DARBY, Kendall ,,,,,,,,,,
Australian,EMIR,DARCEE, KENNEDY ,,,,,,,,,,
Australian,EMMANUEL,DARCI, Kerr ,,,,,,,,,,
Australian,EMMETT,DARCIE, Key ,,,,,,,,,,
Australian,EMON,DARCY, Keyes ,,,,,,,,,,
Australian,EMRAN,DARIA, Keys ,,,,,,,,,,
Australian,ENOCH,DAVINA, Khouri ,,,,,,,,,,
Australian,ENRICO,DAVUJAH, Kidd ,,,,,,,,,,
Australian,ENRIQUE,DAWT, Kiehne ,,,,,,,,,,
Australian,ENZO,DAYAMI, Killin ,,,,,,,,,,
Australian,EPHRAIM,DAYANARA, Kilpatrick ,,,,,,,,,,
Australian,EREN,DEANA, King ,,,,,,,,,,
Australian,ERHAN,DEANNA, Kingston ,,,,,,,,,,
Australian,ERIC,DEBORAH, KINNERSLY ,,,,,,,,,,
Australian,ERICH,DEE-DEE, KINSTREY ,,,,,,,,,,
Australian,ERIK,DEEPIKA, KIRK ,,,,,,,,,,
Australian,ERNEST,DEETYA, Kirkby ,,,,,,,,,,
Australian,ESPOIR,DEINESHA, Kirkham ,,,,,,,,,,
Australian,ETHAN,DELA, Kirkland ,,,,,,,,,,
Australian,ETHANIEL,DELANEY, KITCHIN ,,,,,,,,,,
Australian,EUAN,DELANTA, KITTERIDGE ,,,,,,,,,,
Australian,EUGENE,DELILAH, Kleindienst ,,,,,,,,,,
Australian,EURION,DELILAH-BLU, Kneipp ,,,,,,,,,,
Australian,EVAAN,DELISHA, Knight ,,,,,,,,,,
Australian,EVAN,DELLA, KNOBLE ,,,,,,,,,,
Australian,EVANDER,DELORI, Knowles ,,,,,,,,,,
Australian,EVERETT,DELPHIE, Kolbe ,,,,,,,,,,
Australian,EVIAN,DELPHINE, Kolln ,,,,,,,,,,
Australian,EWAN,DELSA, Kooymans ,,,,,,,,,,
Australian,EYLAN,DEMI, Korn ,,,,,,,,,,
Australian,EZAAN,DENA, KROSCHEL ,,,,,,,,,,
Australian,EZAN,DENG, Krug ,,,,,,,,,,
Australian,EZEKIAL,DENNI, L ,,,,,,,,,,
Australian,EZEKIEL,DESTINEE, Laiders ,,,,,,,,,,
Australian,EZK,DESTINY, Laimbeer ,,,,,,,,,,
Australian,EZRA,DEVI, Laing ,,,,,,,,,,
Australian,FABIAN,DEVIKA, LAKE ,,,,,,,,,,
Australian,FABIEN,DEWA, Lamborne ,,,,,,,,,,
Australian,FABRICE,DEWI, Lambson ,,,,,,,,,,
Australian,FADL,DHANA, Lamerton ,,,,,,,,,,
Australian,FAISAL,DHANVI, Lance ,,,,,,,,,,
Australian,FAIZAN,DHARMANSHI, Lane ,,,,,,,,,,
Australian,FAREES,DHITYA, Langlands ,,,,,,,,,,
Australian,FARHAN,DIANA, Lapthorn ,,,,,,,,,,
Australian,FARZAD,DILDEEP, Larabee ,,,,,,,,,,
Australian,FASIH,DINAAYA, Lark ,,,,,,,,,,
Australian,FATEH,DINIKA, Lavender ,,,,,,,,,,
Australian,FELIX,DINULIE, LAW ,,,,,,,,,,
Australian,FERGUS,DIPISHA, Lawlor ,,,,,,,,,,
Australian,FERHAD,DIPSHA, Lawrence ,,,,,,,,,,
Australian,FERNANDO,DIRIN, Lawson ,,,,,,,,,,
Australian,FIKADU,DISHA, Lazzarini ,,,,,,,,,,
Australian,FILIP,DITI, Le’utu ,,,,,,,,,,
Australian,FILIPPO,DIVANEA, Lea ,,,,,,,,,,
Australian,FIN,DIYA, LEACH ,,,,,,,,,,
Australian,FINLAY,DIYALA, LEARY ,,,,,,,,,,
Australian,FINLEY,DIYANA, Leber ,,,,,,,,,,
Australian,FINN,DOMINIQUE, Lee ,,,,,,,,,,
Australian,FINNAN,DONYA, Leech ,,,,,,,,,,
Australian,FINNEGAN,DOORSA, Leeder ,,,,,,,,,,
Australian,FINNICK,DORA, Leeds ,,,,,,,,,,
Australian,FINNIS,DORCAS, Lees ,,,,,,,,,,
Australian,FINNLEY,DOROTHY, Leigh ,,,,,,,,,,
Australian,FLETCHER,DORRIE, Leishman ,,,,,,,,,,
Australian,FLINDERS,DRISHNA, LEONARD ,,,,,,,,,,
Australian,FLOYD,DULCIE, Leslie ,,,,,,,,,,
Australian,FLYNN,DUNJA, Levings ,,,,,,,,,,
Australian,FORD,DUSTY, Lewis ,,,,,,,,,,
Australian,FORREST,DWITIKA, Liddy ,,,,,,,,,,
Australian,FOXX,DYLAN, Lindwall ,,,,,,,,,,
Australian,FRANCESCO,DYUKSHA, Linkley ,,,,,,,,,,
Australian,FRANCIS,EADIE, Linton ,,,,,,,,,,
Australian,FRANCISCO,EARLENA, Little ,,,,,,,,,,
Australian,FRANCO,EBADAT, Livingstone ,,,,,,,,,,
Australian,FRANK,EBBA, Lloyd ,,,,,,,,,,
Australian,FRANKI,EBONY, LOADER ,,,,,,,,,,
Australian,FRANKIE,EDDISSAH, LOCK ,,,,,,,,,,
Australian,FRANKLIN,EDELINE, Lockyer ,,,,,,,,,,
Australian,FRANKLYN,EDEN, LOGAN ,,,,,,,,,,
Australian,FRANKY,EDENHOPE, LOGGIE ,,,,,,,,,,
Australian,FRASER,EDIE, LOGIE ,,,,,,,,,,
Australian,FREDDIE,EDINA, Loiterton ,,,,,,,,,,
Australian,FREDERICK,EDITH, Long ,,,,,,,,,,
Australian,FREDRIC,EDITH-ROSE, Lord ,,,,,,,,,,
Australian,FURMANN,EDWINA, Losch ,,,,,,,,,,
Australian,FYNN,EDYN, Losh ,,,,,,,,,,
Australian,GABRIEL,EEDIE, LOVE ,,,,,,,,,,
Australian,GAGE,EEVEE, Lovell ,,,,,,,,,,
Australian,GARANG,EFRA, LOVETT ,,,,,,,,,,
Australian,GARTH,EIDA, Lovi ,,,,,,,,,,
Australian,GARVEN,EIJA, LOW ,,,,,,,,,,
Australian,GARY,EILEEN, Lowe ,,,,,,,,,,
Australian,GASSIM,EILIYAH, Lowrey ,,,,,,,,,,
Australian,GAURANGA,EKAM, Lowry ,,,,,,,,,,
Australian,GAURAV,EKTA, Lucas ,,,,,,,,,,
Australian,GAUTAM,ELAINA, LUCK ,,,,,,,,,,
Australian,GAYUKA,ELAINA-ROSE, Luke ,,,,,,,,,,
Australian,GEOFFREY,ELAINE, Lumb ,,,,,,,,,,
Australian,GEORGE,ELARA, Lundy ,,,,,,,,,,
Australian,GEORGES,ELARIA, Lynch ,,,,,,,,,,
Australian,GEORGIOS,ELAYNA, Lyne ,,,,,,,,,,
Australian,GERALD,ELAYNAH, LYON ,,,,,,,,,,
Australian,GERARD,ELEANOR, LYONS ,,,,,,,,,,
Australian,GERHARD,ELEFTHERIA, Macdonald ,,,,,,,,,,
Australian,GHAITH,ELENA, Macey ,,,,,,,,,,
Australian,GIA,ELENA-ROSE, Macfarlane ,,,,,,,,,,
Australian,GIAAN,ELENI, Mackay ,,,,,,,,,,
Australian,GIACOMO,ELEXIA, MACKEE ,,,,,,,,,,
Australian,GIANNI,ELEXIS, MacKenzie ,,,,,,,,,,
Australian,GIDEON,ELIA, MACKEY ,,,,,,,,,,
Australian,GILES,ELIANA, Mackie ,,,,,,,,,,
Australian,GIOELE,ELIJANA, MacKissock ,,,,,,,,,,
Australian,GIORDANO,ELILIJA, MacNab ,,,,,,,,,,
Australian,GIORGOS,ELIN, MACNISH ,,,,,,,,,,
Australian,GIOVANNI,ELINA, MACTIER ,,,,,,,,,,
Australian,GIRIK,ELIORA, Madden ,,,,,,,,,,
Australian,GIUSEPPE,ELISA, Maddocks ,,,,,,,,,,
Australian,GLENVYL,ELISABETH, Madeline ,,,,,,,,,,
Australian,GODLOVE,ELISE, Maguire ,,,,,,,,,,
Australian,GODSWAY,ELISHA, Maher ,,,,,,,,,,
Australian,GORDEN,ELIZA, MAIL ,,,,,,,,,,
Australian,GORDIE,ELIZABETH, MAILER ,,,,,,,,,,
Australian,GORDON,ELKA, MAILLER ,,,,,,,,,,
Australian,GRAHAM,ELKE, Maitland ,,,,,,,,,,
Australian,GRAYSON,ELKIE, MAKIN ,,,,,,,,,,
Australian,GREYSON,ELLA, Malcolm ,,,,,,,,,,
Australian,GRIFFIN,ELLA-MAE, Manning ,,,,,,,,,,
Australian,GUNNER,ELLAMAY, Manvelle ,,,,,,,,,,
Australian,GUNTAS,ELLA-MAY, Manwaring ,,,,,,,,,,
Australian,GURASEES,ELLANOR, Marchant ,,,,,,,,,,
Australian,GURBAAZ,ELLARA, MARDER ,,,,,,,,,,
Australian,GURFATEH,ELLARIA, Markell ,,,,,,,,,,
Australian,GURJOBAN,ELLA-ROSE, Markey ,,,,,,,,,,
Australian,GURSAAB,ELLE, Marr ,,,,,,,,,,
Australian,GURSAANZH,ELLEAH, Marshall ,,,,,,,,,,
Australian,GURSHAAN,ELLEENA, MARSHEL ,,,,,,,,,,
Australian,GURSHABAD,ELLEN, Martin ,,,,,,,,,,
Australian,GURWARIS,ELLENA, MARTYN ,,,,,,,,,,
